Row ID,Order ID,Order Date,Dispatch Date,Delivery Mode,Customer ID,Customer Name,Segment,City,State/Province,Country/Region,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5006,ES-2021-2061669,12/30/2021,1/2/2022,First Class,AA-10375,Allen Armold,Consumer,Molfetta,Apulia,Italy,South,OFF-SU-10004524,Office Supplies,Supplies,"Kleencut Box Cutter, High Speed",69.3,2,0,0
5007,ES-2021-2061669,12/30/2021,1/2/2022,First Class,AA-10375,Allen Armold,Consumer,Molfetta,Apulia,Italy,South,FUR-CH-10004194,Furniture,Chairs,"Novimex Bag Chairs, Red",73.536,4,0.6,-62.544
5008,ES-2021-2061669,12/30/2021,1/2/2022,First Class,AA-10375,Allen Armold,Consumer,Molfetta,Apulia,Italy,South,OFF-FA-10000179,Office Supplies,Fasteners,"Advantus Paper Clips, Metal",66.9,5,0,16.05
5009,ES-2021-2061669,12/30/2021,1/2/2022,First Class,AA-10375,Allen Armold,Consumer,Molfetta,Apulia,Italy,South,OFF-ST-10003446,Office Supplies,Storage,"Smead Trays, Single Width",58.212,2,0.4,-7.788
5010,ES-2021-2061669,12/30/2021,1/2/2022,First Class,AA-10375,Allen Armold,Consumer,Molfetta,Apulia,Italy,South,OFF-BI-10001754,Office Supplies,Binders,"Ibico Binder Covers, Recycled",42.03,3,0,15.48
5050,ES-2021-4325997,5/1/2021,5/5/2021,Standard Class,JF-15190,Jamie Frazer,Consumer,Florence,Tuscany,Italy,South,OFF-PA-10003907,Office Supplies,Paper,"Eaton Message Books, Premium",205.8,10,0,96.6
5051,ES-2021-4325997,5/1/2021,5/5/2021,Standard Class,JF-15190,Jamie Frazer,Consumer,Florence,Tuscany,Italy,South,OFF-AR-10002454,Office Supplies,Art,"Binney & Smith Canvas, Water Color",163.62,3,0,78.48
5117,IT-2022-5184244,11/28/2022,12/2/2022,Standard Class,LF-17185,Luke Foster,Consumer,Manfredonia,Apulia,Italy,South,OFF-ST-10004702,Office Supplies,Storage,"Eldon Box, Single Width",24.696,4,0.4,-4.584
5120,IT-2021-2418506,2/7/2021,2/10/2021,Second Class,JB-16045,Julia Barnett,Home Office,Reggio nell'Emilia,Emilia-Romagna,Italy,South,TEC-MA-10000875,Technology,Machines,"Okidata Inkjet, Wireless",1508.256,8,0.4,-980.544
5121,IT-2019-5001014,5/19/2019,5/26/2019,Standard Class,EJ-13720,Ed Jacobs,Consumer,Quartu Sant'Elena,Sardinia,Italy,South,OFF-ST-10002905,Office Supplies,Storage,"Rogers Box, Single Width",43.2,3,0.4,-20.16
5127,IT-2019-5956746,8/10/2019,8/14/2019,Standard Class,CR-12625,Corey Roper,Home Office,Parma,Emilia-Romagna,Italy,South,FUR-FU-10004604,Furniture,Furnishings,"Deflect-O Clock, Erganomic",48.93,1,0,4.38
5157,ES-2020-5913584,9/28/2020,9/29/2020,First Class,KC-16675,Kimberly Carter,Corporate,Ravenna,Emilia-Romagna,Italy,South,OFF-SU-10004087,Office Supplies,Supplies,"Elite Scissors, Steel",197.37,9,0,43.2
5160,ES-2021-2759612,6/15/2021,6/20/2021,Second Class,HE-14800,Harold Engle,Corporate,Latina,Lazio,Italy,South,OFF-BI-10000482,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled",213.36,7,0,19.11
5161,ES-2021-2759612,6/15/2021,6/20/2021,Second Class,HE-14800,Harold Engle,Corporate,Latina,Lazio,Italy,South,OFF-EN-10003431,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint",99.66,2,0,9.96
5162,ES-2021-2759612,6/15/2021,6/20/2021,Second Class,HE-14800,Harold Engle,Corporate,Latina,Lazio,Italy,South,FUR-BO-10004547,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",368.91,3,0,92.16
5187,ES-2021-5538953,6/3/2021,6/9/2021,Standard Class,NM-18445,Nathan Mautz,Home Office,Altamura,Apulia,Italy,South,OFF-EN-10002008,Office Supplies,Envelopes,"Cameo Mailers, Recycled",258.72,7,0,59.43
5201,IT-2019-3202706,7/28/2019,7/30/2019,First Class,EM-14095,Eudokia Martin,Corporate,Genoa,Liguria,Italy,South,TEC-PH-10002564,Technology,Phones,"Motorola Signal Booster, Full Size",173.304,2,0.4,-69.336
5213,ES-2022-2882418,6/16/2022,6/20/2022,Standard Class,AO-10810,Anthony O'Donnell,Corporate,Avellino,Campania,Italy,South,OFF-AR-10001462,Office Supplies,Art,"Stanley Highlighters, Fluorescent",111.72,7,0,41.16
5218,ES-2020-3868505,1/17/2020,1/19/2020,Second Class,PN-18775,Parhena Norris,Home Office,Rovigo,Veneto,Italy,South,OFF-AR-10002902,Office Supplies,Art,"Sanford Canvas, Water Color",107.4,2,0,0
5242,ES-2022-2139416,11/21/2022,11/22/2022,First Class,CL-12700,Craig Leslie,Home Office,Milan,Lombardy,Italy,South,OFF-AR-10000785,Office Supplies,Art,"BIC Sketch Pad, Water Color",414.72,8,0,62.16
5243,IT-2020-1570708,12/18/2020,12/21/2020,First Class,AR-10570,Anemone Ratner,Consumer,Torre del Greco,Campania,Italy,South,OFF-ST-10000130,Office Supplies,Storage,"Eldon Trays, Wire Frame",56.448,2,0.4,-0.972
5266,ES-2022-5952770,10/20/2022,10/22/2022,Second Class,AS-10240,Alan Shonely,Consumer,Taranto,Apulia,Italy,South,OFF-LA-10000519,Office Supplies,Labels,"Novimex File Folder Labels, Laser Printer Compatible",8.25,1,0,1.56
5287,ES-2022-5054547,5/2/2022,5/6/2022,Second Class,MH-17290,Marc Harrigan,Home Office,Agrigento,Sicily,Italy,South,OFF-PA-10003796,Office Supplies,Paper,"Eaton Parchment Paper, 8.5 x 11",52.83,3,0,10.53
5303,ES-2022-2704192,10/5/2022,10/12/2022,Standard Class,PC-18745,Pamela Coakley,Corporate,Catania,Sicily,Italy,South,OFF-EN-10001728,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Recycled",45.24,1,0,12.21
5314,ES-2022-2667457,8/30/2022,9/5/2022,Standard Class,NP-18325,Naresj Patel,Consumer,Prato,Tuscany,Italy,South,OFF-FA-10001113,Office Supplies,Fasteners,"OIC Push Pins, Assorted Sizes",37.08,3,0,7.38
5317,ES-2020-2785188,2/2/2020,2/7/2020,Standard Class,RA-19945,Ryan Akin,Consumer,Fiumicino,Lazio,Italy,South,TEC-AC-10000494,Technology,Accessories,"Logitech Numeric Keypad, USB",139.59,3,0,59.94
5318,ES-2021-5671907,7/4/2021,7/9/2021,Standard Class,JE-16165,Justin Ellison,Corporate,Carrara,Tuscany,Italy,South,FUR-FU-10004462,Furniture,Furnishings,"Advantus Stacking Tray, Black",105.72,4,0,29.52
5319,ES-2021-5671907,7/4/2021,7/9/2021,Standard Class,JE-16165,Justin Ellison,Corporate,Carrara,Tuscany,Italy,South,OFF-AR-10000124,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",71.4,4,0,5.64
5332,ES-2022-4917515,12/27/2022,12/31/2022,Standard Class,RM-19675,Robert Marley,Home Office,Milan,Lombardy,Italy,South,OFF-SU-10003357,Office Supplies,Supplies,"Fiskars Shears, Steel",94.08,2,0,27.24
5338,ES-2022-3443954,11/15/2022,11/20/2022,Standard Class,AS-10285,Alejandro Savely,Corporate,Modica,Sicily,Italy,South,FUR-BO-10000002,Furniture,Bookcases,"Bush Classic Bookcase, Mobile",1245.6,3,0,62.28
5349,ES-2022-3388021,7/16/2022,7/17/2022,First Class,DR-12940,Daniel Raglin,Home Office,Rovigo,Veneto,Italy,South,OFF-BI-10002354,Office Supplies,Binders,"Acco Binder, Clear",43.83,3,0,14.4
5351,ES-2022-2323716,4/28/2022,5/3/2022,Standard Class,SE-20110,Sanjit Engle,Consumer,Sesto San Giovanni,Lombardy,Italy,South,FUR-FU-10004516,Furniture,Furnishings,"Deflect-O Frame, Black",990.36,9,0,435.51
5352,ES-2022-2323716,4/28/2022,5/3/2022,Standard Class,SE-20110,Sanjit Engle,Consumer,Sesto San Giovanni,Lombardy,Italy,South,FUR-BO-10001039,Furniture,Bookcases,"Dania Classic Bookcase, Traditional",1232.28,3,0,529.83
5368,ES-2021-5331451,5/28/2021,6/1/2021,Standard Class,CM-12385,Christopher Martinez,Consumer,Faenza,Emilia-Romagna,Italy,South,TEC-CO-10003474,Technology,Copiers,"Brother Personal Copier, Digital",142.53,1,0,2.85
5386,ES-2020-1678413,3/22/2020,3/26/2020,Standard Class,AG-10525,Andy Gerbode,Corporate,Cagliari,Sardinia,Italy,South,OFF-SU-10000906,Office Supplies,Supplies,"Fiskars Shears, High Speed",47.64,1,0,23.34
5387,ES-2020-1678413,3/22/2020,3/26/2020,Standard Class,AG-10525,Andy Gerbode,Corporate,Cagliari,Sardinia,Italy,South,OFF-ST-10004317,Office Supplies,Storage,"Smead Folders, Blue",41.976,4,0.4,-19.704
5413,ES-2021-3509742,3/1/2021,3/8/2021,Standard Class,BE-11335,Bill Eplett,Home Office,Fano,Marche,Italy,South,OFF-PA-10003907,Office Supplies,Paper,"Eaton Message Books, Premium",61.74,3,0,28.98
5414,ES-2021-3509742,3/1/2021,3/8/2021,Standard Class,BE-11335,Bill Eplett,Home Office,Fano,Marche,Italy,South,OFF-AP-10000172,Office Supplies,Appliances,"Cuisinart Toaster, Silver",325.26,6,0,74.7
5415,IT-2022-4099324,11/3/2022,11/7/2022,Standard Class,TM-21490,Tony Molinari,Consumer,Rome,Lazio,Italy,South,TEC-MA-10002686,Technology,Machines,"Okidata Card Printer, White",209.088,2,0.4,-20.952
5416,IT-2022-4099324,11/3/2022,11/7/2022,Standard Class,TM-21490,Tony Molinari,Consumer,Rome,Lazio,Italy,South,OFF-ST-10001562,Office Supplies,Storage,"Fellowes Box, Industrial",24.192,2,0.4,-14.148
5470,ES-2022-5205657,2/14/2022,2/18/2022,Standard Class,LC-16960,Lindsay Castell,Home Office,Brindisi,Apulia,Italy,South,FUR-BO-10004254,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",1235.25,3,0,469.35
5471,ES-2022-5205657,2/14/2022,2/18/2022,Standard Class,LC-16960,Lindsay Castell,Home Office,Brindisi,Apulia,Italy,South,TEC-MA-10003698,Technology,Machines,"Okidata Phone, White",102.312,2,0.4,-66.528
5472,ES-2022-5205657,2/14/2022,2/18/2022,Standard Class,LC-16960,Lindsay Castell,Home Office,Brindisi,Apulia,Italy,South,OFF-ST-10002659,Office Supplies,Storage,"Smead Shelving, Wire Frame",28.8,1,0.4,2.88
5473,ES-2022-5205657,2/14/2022,2/18/2022,Standard Class,LC-16960,Lindsay Castell,Home Office,Brindisi,Apulia,Italy,South,OFF-PA-10001536,Office Supplies,Paper,"SanDisk Message Books, 8.5 x 11",55.92,2,0,27.36
5474,ES-2022-2901069,9/16/2022,9/21/2022,Standard Class,BF-11170,Ben Ferrer,Home Office,Carrara,Tuscany,Italy,South,TEC-AC-10003103,Technology,Accessories,"SanDisk Keyboard, Erganomic",158.58,2,0,20.58
5475,ES-2022-2901069,9/16/2022,9/21/2022,Standard Class,BF-11170,Ben Ferrer,Home Office,Carrara,Tuscany,Italy,South,OFF-ST-10000130,Office Supplies,Storage,"Eldon Trays, Wire Frame",169.344,6,0.4,-2.916
5476,ES-2022-2901069,9/16/2022,9/21/2022,Standard Class,BF-11170,Ben Ferrer,Home Office,Carrara,Tuscany,Italy,South,TEC-CO-10000407,Technology,Copiers,"HP Copy Machine, Color",1209.45,5,0,241.8
5500,IT-2021-4191455,6/19/2021,6/25/2021,Standard Class,DO-13645,Doug O'Connell,Consumer,Ferrara,Emilia-Romagna,Italy,South,TEC-PH-10002586,Technology,Phones,"Nokia Office Telephone, with Caller ID",78.156,2,0.4,-46.944
5501,IT-2021-4191455,6/19/2021,6/25/2021,Standard Class,DO-13645,Doug O'Connell,Consumer,Ferrara,Emilia-Romagna,Italy,South,OFF-BI-10000042,Office Supplies,Binders,"Cardinal Index Tab, Clear",21.78,3,0,7.56
5527,ES-2021-3285041,4/27/2021,5/2/2021,Standard Class,XP-21865,Xylona Preis,Consumer,Civitavecchia,Lazio,Italy,South,FUR-BO-10001133,Furniture,Bookcases,"Ikea Classic Bookcase, Mobile",1242.81,3,0,397.62
5528,ES-2019-5158376,1/24/2019,1/26/2019,Second Class,JS-15940,Joni Sundaresam,Home Office,Gela,Sicily,Italy,South,OFF-AR-10003005,Office Supplies,Art,"Boston Markers, Fluorescent",27.63,1,0,4.14
5541,ES-2019-1205554,11/1/2019,11/3/2019,First Class,PF-19225,Phillip Flathmann,Consumer,Pozzuoli,Campania,Italy,South,OFF-SU-10004244,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip",81.9,3,0,3.24
5554,ES-2020-1771958,8/8/2020,8/13/2020,Standard Class,BD-11620,Brian DeCherney,Consumer,Milan,Lombardy,Italy,South,FUR-BO-10001831,Furniture,Bookcases,"Sauder Floating Shelf Set, Metal",582.12,3,0,139.68
5562,IT-2022-3581068,9/16/2022,9/21/2022,Standard Class,VF-21715,Vicky Freymann,Home Office,Brescia,Lombardy,Italy,South,FUR-CH-10003114,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",288.192,4,0.6,-180.168
5569,ES-2021-4015955,1/5/2021,1/9/2021,Standard Class,SC-20695,Steve Chapman,Corporate,Catania,Sicily,Italy,South,OFF-PA-10001905,Office Supplies,Paper,"Eaton Message Books, Recycled",102.45,5,0,14.25
5597,ES-2020-5833893,5/22/2020,5/26/2020,Standard Class,BD-11560,Brendan Dodson,Home Office,Cercola,Campania,Italy,South,FUR-FU-10001950,Furniture,Furnishings,"Eldon Door Stop, Black",100.32,2,0,19.02
5605,ES-2021-5085939,6/14/2021,6/16/2021,First Class,FM-14215,Filia McAdams,Corporate,Prato,Tuscany,Italy,South,TEC-AC-10003265,Technology,Accessories,"Belkin Router, Bluetooth",1552.5,6,0,62.1
5618,ES-2021-3228066,8/29/2021,9/5/2021,Standard Class,FM-14380,Fred McMath,Consumer,Ravenna,Emilia-Romagna,Italy,South,OFF-AR-10000409,Office Supplies,Art,"Sanford Canvas, Easy-Erase",203.16,4,0,26.4
5619,ES-2021-3228066,8/29/2021,9/5/2021,Standard Class,FM-14380,Fred McMath,Consumer,Ravenna,Emilia-Romagna,Italy,South,OFF-AR-10000110,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",138.96,3,0,36.09
5620,ES-2021-3228066,8/29/2021,9/5/2021,Standard Class,FM-14380,Fred McMath,Consumer,Ravenna,Emilia-Romagna,Italy,South,FUR-FU-10002919,Furniture,Furnishings,"Rubbermaid Frame, Erganomic",434.04,4,0,160.56
5633,ES-2022-2468556,8/19/2022,8/25/2022,Standard Class,NS-18640,Noel Staavos,Corporate,Verona,Veneto,Italy,South,FUR-BO-10000786,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",740.85,5,0,266.7
5648,ES-2022-3277356,11/17/2022,11/22/2022,Second Class,CK-12205,Chloris Kastensmidt,Consumer,Florence,Tuscany,Italy,South,TEC-CO-10000178,Technology,Copiers,"Hewlett Ink, Laser",743.4,5,0,89.1
5649,ES-2022-3277356,11/17/2022,11/22/2022,Second Class,CK-12205,Chloris Kastensmidt,Consumer,Florence,Tuscany,Italy,South,OFF-AR-10001672,Office Supplies,Art,"Boston Sketch Pad, Easy-Erase",390.96,8,0,113.28
5650,ES-2022-3277356,11/17/2022,11/22/2022,Second Class,CK-12205,Chloris Kastensmidt,Consumer,Florence,Tuscany,Italy,South,OFF-AR-10000703,Office Supplies,Art,"BIC Pens, Water Color",34.92,2,0,14.28
5651,ES-2022-5933137,8/8/2022,8/13/2022,Standard Class,TP-21565,Tracy Poddar,Corporate,Rome,Lazio,Italy,South,TEC-AC-10001660,Technology,Accessories,"Enermax Flash Drive, USB",292.11,7,0,113.82
5652,ES-2022-5933137,8/8/2022,8/13/2022,Standard Class,TP-21565,Tracy Poddar,Corporate,Rome,Lazio,Italy,South,OFF-AR-10000505,Office Supplies,Art,"Binney & Smith Pens, Easy-Erase",36.63,3,0,0
5661,ES-2022-2710870,10/19/2022,10/25/2022,Standard Class,MH-18025,Michelle Huthwaite,Consumer,Brescia,Lombardy,Italy,South,OFF-ST-10000643,Office Supplies,Storage,"Eldon Trays, Industrial",174.42,6,0.4,20.34
5662,ES-2022-2710870,10/19/2022,10/25/2022,Standard Class,MH-18025,Michelle Huthwaite,Consumer,Brescia,Lombardy,Italy,South,FUR-BO-10001537,Furniture,Bookcases,"Ikea Corner Shelving, Metal",490.08,4,0,19.56
5663,ES-2022-2710870,10/19/2022,10/25/2022,Standard Class,MH-18025,Michelle Huthwaite,Consumer,Brescia,Lombardy,Italy,South,OFF-LA-10000379,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",79.38,7,0,12.6
5664,ES-2022-2710870,10/19/2022,10/25/2022,Standard Class,MH-18025,Michelle Huthwaite,Consumer,Brescia,Lombardy,Italy,South,OFF-PA-10001722,Office Supplies,Paper,"SanDisk Message Books, Premium",71.46,3,0,18.54
5665,ES-2022-2710870,10/19/2022,10/25/2022,Standard Class,MH-18025,Michelle Huthwaite,Consumer,Brescia,Lombardy,Italy,South,OFF-BI-10001639,Office Supplies,Binders,"Acco Binder, Economy",90.9,6,0,12.6
5672,IT-2021-4993682,12/4/2021,12/8/2021,Standard Class,MB-17305,Maria Bertelson,Consumer,Avellino,Campania,Italy,South,FUR-CH-10002378,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",213.228,3,0.6,-143.982
5683,IT-2022-1914249,3/28/2022,3/30/2022,Second Class,DM-13015,Darrin Martin,Consumer,Quartu Sant'Elena,Sardinia,Italy,South,OFF-ST-10000952,Office Supplies,Storage,"Smead File Cart, Blue",76.482,1,0.4,-49.728
5684,IT-2019-3468929,4/2/2019,4/5/2019,First Class,AS-10045,Aaron Smayling,Corporate,Rome,Lazio,Italy,South,TEC-PH-10003963,Technology,Phones,"Apple Signal Booster, Full Size",496.584,6,0.4,-289.836
5703,ES-2022-1822203,8/26/2022,9/1/2022,Standard Class,JF-15295,Jason Fortune-,Consumer,Rome,Lazio,Italy,South,OFF-PA-10000908,Office Supplies,Paper,"Xerox Note Cards, Premium",131.85,5,0,26.25
5717,ES-2022-5009576,8/26/2022,8/30/2022,Standard Class,MT-18070,Michelle Tran,Home Office,Reggio nell'Emilia,Emilia-Romagna,Italy,South,OFF-LA-10003132,Office Supplies,Labels,"Smead Round Labels, Laser Printer Compatible",34.5,5,0,12.3
5766,IT-2021-4962578,11/16/2021,11/21/2021,Standard Class,DV-13045,Darrin Van Huff,Corporate,Florence,Tuscany,Italy,South,FUR-CH-10004606,Furniture,Chairs,"Hon Rocking Chair, Red",104.496,2,0.6,-135.864
5788,ES-2022-2455390,11/5/2022,11/12/2022,Standard Class,TP-21130,Theone Pippenger,Consumer,Messina,Sicily,Italy,South,FUR-BO-10004914,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",430.11,3,0,94.59
5789,ES-2022-2455390,11/5/2022,11/12/2022,Standard Class,TP-21130,Theone Pippenger,Consumer,Messina,Sicily,Italy,South,OFF-BI-10000323,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Clear",82.35,3,0,23.04
5793,ES-2022-4624372,6/5/2022,6/10/2022,Standard Class,LH-17020,Lisa Hazard,Consumer,Pisa,Tuscany,Italy,South,OFF-SU-10003277,Office Supplies,Supplies,"Elite Ruler, Serrated",31.5,3,0,5.67
5796,ES-2019-2382517,9/7/2019,9/11/2019,Standard Class,MR-17545,Mathew Reese,Home Office,Reggio nell'Emilia,Emilia-Romagna,Italy,South,OFF-AR-10000307,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",73.08,3,0,29.16
5797,ES-2019-2382517,9/7/2019,9/11/2019,Standard Class,MR-17545,Mathew Reese,Home Office,Reggio nell'Emilia,Emilia-Romagna,Italy,South,TEC-AC-10004880,Technology,Accessories,"Logitech Keyboard, Programmable",665.55,9,0,66.42
5798,ES-2019-2382517,9/7/2019,9/11/2019,Standard Class,MR-17545,Mathew Reese,Home Office,Reggio nell'Emilia,Emilia-Romagna,Italy,South,OFF-AR-10003005,Office Supplies,Art,"Boston Markers, Fluorescent",193.41,7,0,28.98
5799,ES-2019-2382517,9/7/2019,9/11/2019,Standard Class,MR-17545,Mathew Reese,Home Office,Reggio nell'Emilia,Emilia-Romagna,Italy,South,OFF-LA-10004007,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Adjustable",54,5,0,7.5
5800,ES-2019-2382517,9/7/2019,9/11/2019,Standard Class,MR-17545,Mathew Reese,Home Office,Reggio nell'Emilia,Emilia-Romagna,Italy,South,OFF-ST-10001974,Office Supplies,Storage,"Rogers File Cart, Industrial",254.88,3,0.4,-97.74
5801,ES-2019-2382517,9/7/2019,9/11/2019,Standard Class,MR-17545,Mathew Reese,Home Office,Reggio nell'Emilia,Emilia-Romagna,Italy,South,OFF-BI-10002193,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled",9.78,2,0,2.34
5802,ES-2019-5953080,5/18/2019,5/24/2019,Standard Class,DK-12895,Dana Kaydos,Consumer,Milan,Lombardy,Italy,South,OFF-BI-10000289,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",34.65,3,0,8.28
5803,ES-2019-5953080,5/18/2019,5/24/2019,Standard Class,DK-12895,Dana Kaydos,Consumer,Milan,Lombardy,Italy,South,OFF-PA-10004589,Office Supplies,Paper,"Green Bar Computer Printout Paper, Multicolor",62.34,2,0,14.28
5804,ES-2019-5953080,5/18/2019,5/24/2019,Standard Class,DK-12895,Dana Kaydos,Consumer,Milan,Lombardy,Italy,South,TEC-PH-10002586,Technology,Phones,"Nokia Office Telephone, with Caller ID",78.156,2,0.4,-46.944
5808,ES-2022-1224526,5/5/2022,5/12/2022,Standard Class,TH-21100,Thea Hendricks,Consumer,Rome,Lazio,Italy,South,TEC-PH-10001732,Technology,Phones,"Samsung Audio Dock, Cordless",407.232,4,0.4,-149.328
5809,ES-2022-5514154,1/9/2022,1/14/2022,Standard Class,HR-14830,Harold Ryan,Corporate,Cagliari,Sardinia,Italy,South,OFF-FA-10004339,Office Supplies,Fasteners,"Stockwell Staples, Metal",63.18,6,0,16.92
5810,ES-2022-5514154,1/9/2022,1/14/2022,Standard Class,HR-14830,Harold Ryan,Corporate,Cagliari,Sardinia,Italy,South,FUR-TA-10004005,Furniture,Tables,"Bevis Coffee Table, Rectangular",631.5,4,0.5,-113.7
5811,ES-2022-5514154,1/9/2022,1/14/2022,Standard Class,HR-14830,Harold Ryan,Corporate,Cagliari,Sardinia,Italy,South,TEC-MA-10000327,Technology,Machines,"Epson Phone, Durable",145.962,3,0.4,-63.288
5812,ES-2022-5514154,1/9/2022,1/14/2022,Standard Class,HR-14830,Harold Ryan,Corporate,Cagliari,Sardinia,Italy,South,OFF-AR-10001462,Office Supplies,Art,"Stanley Highlighters, Fluorescent",15.96,1,0,5.88
5828,ES-2021-2603153,12/9/2021,12/16/2021,Standard Class,SP-20545,Sibella Parks,Corporate,Naples,Campania,Italy,South,OFF-ST-10001597,Office Supplies,Storage,"Tenex Box, Single Width",39.672,4,0.4,3.192
5829,IT-2022-4905567,8/22/2022,8/26/2022,Second Class,SS-20140,Saphhira Shifley,Corporate,Acireale,Sicily,Italy,South,TEC-PH-10002586,Technology,Phones,"Nokia Office Telephone, with Caller ID",195.39,5,0.4,-117.36
5833,ES-2019-5227949,8/28/2019,9/3/2019,Standard Class,TM-21010,Tamara Manning,Consumer,Palermo,Sicily,Italy,South,FUR-BO-10004445,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",630.15,5,0,132.3
5852,ES-2019-2542245,6/12/2019,6/12/2019,Same Day,TB-21355,Todd Boyes,Corporate,Milan,Lombardy,Italy,South,OFF-BI-10001717,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",17.73,3,0,6.3
5853,IT-2021-3723600,10/11/2021,10/15/2021,Standard Class,DB-13360,Dennis Bolton,Home Office,Taranto,Apulia,Italy,South,OFF-ST-10002271,Office Supplies,Storage,"Rogers Shelving, Wire Frame",36.72,1,0.4,-5.52
5855,ES-2022-1213914,5/24/2022,5/29/2022,Standard Class,CR-12580,Clay Rozendal,Home Office,Lecce,Apulia,Italy,South,OFF-AP-10004511,Office Supplies,Appliances,"Cuisinart Refrigerator, Black",1486.53,3,0,624.33
5858,ES-2021-4798193,7/6/2021,7/9/2021,Second Class,CB-12415,Christy Brittain,Consumer,Turin,Piedmont,Italy,South,OFF-EN-10003817,Office Supplies,Envelopes,"Jiffy Business Envelopes, Security-Tint",31.92,2,0,1.86
5859,ES-2021-4798193,7/6/2021,7/9/2021,Second Class,CB-12415,Christy Brittain,Consumer,Turin,Piedmont,Italy,South,TEC-CO-10003516,Technology,Copiers,"Sharp Ink, High-Speed",490.44,4,0,39.12
5881,ES-2021-2105318,4/5/2021,4/9/2021,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,Bari,Apulia,Italy,South,OFF-AR-10000594,Office Supplies,Art,"Binney & Smith Highlighters, Water Color",79.08,4,0,33.12
5882,ES-2021-2105318,4/5/2021,4/9/2021,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,Bari,Apulia,Italy,South,TEC-CO-10004563,Technology,Copiers,"HP Copy Machine, Color",1225.65,5,0,416.7
5883,ES-2021-2105318,4/5/2021,4/9/2021,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,Bari,Apulia,Italy,South,FUR-FU-10000612,Furniture,Furnishings,"Tenex Frame, Black",329.94,3,0,16.47
5893,ES-2022-2965756,6/7/2022,6/12/2022,Second Class,AJ-10960,Astrea Jones,Consumer,Bolzano,Trentino-Alto Adige,Italy,South,FUR-BO-10003905,Furniture,Bookcases,"Ikea Stackable Bookrack, Mobile",875.7,7,0,420.21
5894,ES-2022-2965756,6/7/2022,6/12/2022,Second Class,AJ-10960,Astrea Jones,Consumer,Bolzano,Trentino-Alto Adige,Italy,South,FUR-FU-10001760,Furniture,Furnishings,"Tenex Light Bulb, Black",18.93,1,0,5.67
5895,ES-2022-2965756,6/7/2022,6/12/2022,Second Class,AJ-10960,Astrea Jones,Consumer,Bolzano,Trentino-Alto Adige,Italy,South,OFF-ST-10001025,Office Supplies,Storage,"Tenex Trays, Single Width",97.632,3,0.4,-3.258
5896,ES-2022-2965756,6/7/2022,6/12/2022,Second Class,AJ-10960,Astrea Jones,Consumer,Bolzano,Trentino-Alto Adige,Italy,South,OFF-AR-10003630,Office Supplies,Art,"Stanley Sketch Pad, Easy-Erase",134.1,3,0,25.47
5919,ES-2022-1854100,9/6/2022,9/6/2022,Same Day,ME-17320,Maria Etezadi,Home Office,Trento,Trentino-Alto Adige,Italy,South,FUR-BO-10001392,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",1307.97,3,0,536.22
5920,ES-2022-1854100,9/6/2022,9/6/2022,Same Day,ME-17320,Maria Etezadi,Home Office,Trento,Trentino-Alto Adige,Italy,South,FUR-CH-10002002,Furniture,Chairs,"Hon Rocking Chair, Black",153.828,3,0.6,-84.672
5921,ES-2022-1854100,9/6/2022,9/6/2022,Same Day,ME-17320,Maria Etezadi,Home Office,Trento,Trentino-Alto Adige,Italy,South,TEC-MA-10002435,Technology,Machines,"Epson Receipt Printer, Wireless",351.09,5,0.4,-93.66
5922,ES-2022-1854100,9/6/2022,9/6/2022,Same Day,ME-17320,Maria Etezadi,Home Office,Trento,Trentino-Alto Adige,Italy,South,OFF-PA-10003920,Office Supplies,Paper,"Xerox Parchment Paper, Premium",39.78,3,0,12.69
5923,ES-2022-1854100,9/6/2022,9/6/2022,Same Day,ME-17320,Maria Etezadi,Home Office,Trento,Trentino-Alto Adige,Italy,South,FUR-CH-10003114,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",216.144,3,0.6,-135.126
